=== mini-hermes real experiment transcript ===
started: 2026-08-10T14:35:24+08:00
config: /mnt/d/mini-hermes/config.yaml
gate mode: live

=== PILOT ===
{"ts": "2026-08-10T06:35:31.634362+00:00", "level": "INFO", "logger": "mini_hermes", "event": "experiment_start", "taskName": null, "arm": "control", "seed": 0, "n_tasks": 2, "reps": 3}
{"ts": "2026-08-10T06:55:06.392871+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_result", "session_id": "exp-control-pilot-02-tokenization-r1", "taskName": null, "tool_name": "web_search", "ok": true, "duration_ms": 2414}
{"ts": "2026-08-10T06:55:06.395067+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_call", "session_id": "exp-control-pilot-02-tokenization-r1", "taskName": null, "tool_name": "web_search", "arguments_preview": "{\"max_results\": 5, \"query\": \"RoBERTa robustly optimized BERT pretraining Liu 2019 arXiv\"}"}
{"ts": "2026-08-10T06:55:09.717350+00:00", "level": "INFO", "logger": "mini_hermes", "event": "cassette_record", "taskName": null, "cassette_key": "5b76a04edda4846c77303a5036c2e51d", "method": "POST", "url": "https://api.tavily.com/search", "status": 200}
{"ts": "2026-08-10T06:55:09.719889+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_result", "session_id": "exp-control-pilot-02-tokenization-r1", "taskName": null, "tool_name": "web_search", "ok": true, "duration_ms": 3324}
{"ts": "2026-08-10T06:55:49.699197+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_call", "session_id": "exp-control-pilot-02-tokenization-r1", "taskName": null, "tool_name": "web_search", "arguments_preview": "{\"max_results\": 5, \"query\": \"T5 exploring limits transfer learning Raffel 2020 JMLR arXiv\"}"}
{"ts": "2026-08-10T06:55:52.645703+00:00", "level": "INFO", "logger": "mini_hermes", "event": "cassette_record", "taskName": null, "cassette_key": "cfe6a1ff1741fb0a74811b508c9447a0", "method": "POST", "url": "https://api.tavily.com/search", "status": 200}
{"ts": "2026-08-10T06:55:52.649601+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_result", "session_id": "exp-control-pilot-02-tokenization-r1", "taskName": null, "tool_name": "web_search", "ok": true, "duration_ms": 2948}
{"ts": "2026-08-10T06:55:52.651511+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_call", "session_id": "exp-control-pilot-02-tokenization-r1", "taskName": null, "tool_name": "web_search", "arguments_preview": "{\"max_results\": 5, \"query\": \"XLM-R unsupervised cross-lingual representation Conneau ACL 2020 arXiv\"}"}
{"ts": "2026-08-10T06:55:58.561553+00:00", "level": "INFO", "logger": "mini_hermes", "event": "cassette_record", "taskName": null, "cassette_key": "65789e2b558f00d10ec6404c508d0b7a", "method": "POST", "url": "https://api.tavily.com/search", "status": 200}
{"ts": "2026-08-10T06:55:58.563328+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_result", "session_id": "exp-control-pilot-02-tokenization-r1", "taskName": null, "tool_name": "web_search", "ok": true, "duration_ms": 5910}
{"ts": "2026-08-10T06:55:58.565442+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_call", "session_id": "exp-control-pilot-02-tokenization-r1", "taskName": null, "tool_name": "web_search", "arguments_preview": "{\"max_results\": 5, \"query\": \"\\\"toward a theory of tokenization\\\" Rajaraman Jiao authors NeurIPS 2024\"}"}
{"ts": "2026-08-10T06:56:00.303730+00:00", "level": "INFO", "logger": "mini_hermes", "event": "cassette_record", "taskName": null, "cassette_key": "f6aaf5d104c004a0d8610533035d076a", "method": "POST", "url": "https://api.tavily.com/search", "status": 200}
{"ts": "2026-08-10T06:56:00.305631+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_result", "session_id": "exp-control-pilot-02-tokenization-r1", "taskName": null, "tool_name": "web_search", "ok": true, "duration_ms": 1738}
{"ts": "2026-08-10T06:56:04.851887+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_call", "session_id": "exp-control-pilot-02-tokenization-r1", "taskName": null, "tool_name": "web_search", "arguments_preview": "{\"max_results\": 5, \"query\": \"\\\"subword regularization\\\" Kudo ACL 2018 arXiv 1804\"}"}
{"ts": "2026-08-10T06:56:07.290822+00:00", "level": "INFO", "logger": "mini_hermes", "event": "cassette_record", "taskName": null, "cassette_key": "08e413e7999a66f411d4f6cd8c4a2f83", "method": "POST", "url": "https://api.tavily.com/search", "status": 200}
{"ts": "2026-08-10T06:56:07.292450+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_result", "session_id": "exp-control-pilot-02-tokenization-r1", "taskName": null, "tool_name": "web_search", "ok": true, "duration_ms": 2438}
{"ts": "2026-08-10T06:56:07.295541+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_call", "session_id": "exp-control-pilot-02-tokenization-r1", "taskName": null, "tool_name": "web_search", "arguments_preview": "{\"max_results\": 5, \"query\": \"\\\"beyond english-centricity\\\" multilingual tokenization CLM 2024 arXiv\"}"}
{"ts": "2026-08-10T06:56:10.109000+00:00", "level": "INFO", "logger": "mini_hermes", "event": "cassette_record", "taskName": null, "cassette_key": "da483eb0ae4ae1ab89b97f223e0d834e", "method": "POST", "url": "https://api.tavily.com/search", "status": 200}
{"ts": "2026-08-10T06:56:10.110485+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_result", "session_id": "exp-control-pilot-02-tokenization-r1", "taskName": null, "tool_name": "web_search", "ok": true, "duration_ms": 2813}
{"ts": "2026-08-10T06:56:10.112072+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_call", "session_id": "exp-control-pilot-02-tokenization-r1", "taskName": null, "tool_name": "web_search", "arguments_preview": "{\"max_results\": 5, \"query\": \"\\\"tokenization\\\" \\\"large language models\\\" survey 2024 arXiv comprehensive\"}"}
{"ts": "2026-08-10T06:56:11.794810+00:00", "level": "INFO", "logger": "mini_hermes", "event": "cassette_record", "taskName": null, "cassette_key": "e75d8bbb76e11e0c885c93c5f672a9ec", "method": "POST", "url": "https://api.tavily.com/search", "status": 200}
{"ts": "2026-08-10T06:56:11.796181+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_result", "session_id": "exp-control-pilot-02-tokenization-r1", "taskName": null, "tool_name": "web_search", "ok": true, "duration_ms": 1683}
{"ts": "2026-08-10T06:56:35.520877+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_call", "session_id": "exp-control-pilot-02-tokenization-r1", "taskName": null, "tool_name": "web_search", "arguments_preview": "{\"max_results\": 5, \"query\": \"\\\"boundless byte pair encoding\\\" authors arXiv 2504.00178\"}"}
{"ts": "2026-08-10T06:56:38.220131+00:00", "level": "INFO", "logger": "mini_hermes", "event": "cassette_record", "taskName": null, "cassette_key": "8d7a773ec43c337e07cdeac2ba848349", "method": "POST", "url": "https://api.tavily.com/search", "status": 200}
{"ts": "2026-08-10T06:56:38.222444+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_result", "session_id": "exp-control-pilot-02-tokenization-r1", "taskName": null, "tool_name": "web_search", "ok": true, "duration_ms": 2700}
{"ts": "2026-08-10T06:56:38.224493+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_call", "session_id": "exp-control-pilot-02-tokenization-r1", "taskName": null, "tool_name": "web_search", "arguments_preview": "{\"max_results\": 5, \"query\": \"\\\"over-tokenized transformer\\\" authors arXiv 2501.16975\"}"}
{"ts": "2026-08-10T06:56:40.392122+00:00", "level": "INFO", "logger": "mini_hermes", "event": "cassette_record", "taskName": null, "cassette_key": "8e43e677a698d449755188d9c76d8552", "method": "POST", "url": "https://api.tavily.com/search", "status": 200}
{"ts": "2026-08-10T06:56:40.394041+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_result", "session_id": "exp-control-pilot-02-tokenization-r1", "taskName": null, "tool_name": "web_search", "ok": true, "duration_ms": 2168}
{"ts": "2026-08-10T06:56:40.396538+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_call", "session_id": "exp-control-pilot-02-tokenization-r1", "taskName": null, "tool_name": "web_search", "arguments_preview": "{\"max_results\": 5, \"query\": \"\\\"tokenization matters\\\" degrading LLM tokenization misalignment arXiv 2024\"}"}
{"ts": "2026-08-10T06:56:42.343149+00:00", "level": "INFO", "logger": "mini_hermes", "event": "cassette_record", "taskName": null, "cassette_key": "4424a83185bd1dcb20f640bdfb0e4cc8", "method": "POST", "url": "https://api.tavily.com/search", "status": 200}
{"ts": "2026-08-10T06:56:42.344685+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_result", "session_id": "exp-control-pilot-02-tokenization-r1", "taskName": null, "tool_name": "web_search", "ok": true, "duration_ms": 1946}
{"ts": "2026-08-10T06:56:48.339172+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_call", "session_id": "exp-control-pilot-02-tokenization-r1", "taskName": null, "tool_name": "web_search", "arguments_preview": "{\"max_results\": 5, \"query\": \"\\\"tokenization matters\\\" \\\"degrading large language models\\\" authors arXiv 2405.17067\"}"}
{"ts": "2026-08-10T06:56:50.278548+00:00", "level": "INFO", "logger": "mini_hermes", "event": "cassette_record", "taskName": null, "cassette_key": "804690de3607f1e64a0ac7c854c5e38f", "method": "POST", "url": "https://api.tavily.com/search", "status": 200}
{"ts": "2026-08-10T06:56:50.280401+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_result", "session_id": "exp-control-pilot-02-tokenization-r1", "taskName": null, "tool_name": "web_search", "ok": true, "duration_ms": 1938}
{"ts": "2026-08-10T06:56:50.282842+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_call", "session_id": "exp-control-pilot-02-tokenization-r1", "taskName": null, "tool_name": "web_search", "arguments_preview": "{\"max_results\": 5, \"query\": \"\\\"boundless byte pair encoding\\\" authors Liu 2025 COLM\"}"}
{"ts": "2026-08-10T06:56:52.287587+00:00", "level": "INFO", "logger": "mini_hermes", "event": "cassette_record", "taskName": null, "cassette_key": "40fa8c1df5e689989dcb56ccc9ff1656", "method": "POST", "url": "https://api.tavily.com/search", "status": 200}
{"ts": "2026-08-10T06:56:52.289363+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_result", "session_id": "exp-control-pilot-02-tokenization-r1", "taskName": null, "tool_name": "web_search", "ok": true, "duration_ms": 2005}
{"ts": "2026-08-10T06:56:52.291565+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_call", "session_id": "exp-control-pilot-02-tokenization-r1", "taskName": null, "tool_name": "web_search", "arguments_preview": "{\"max_results\": 5, \"query\": \"\\\"tokenization matters\\\" \\\"degrading large language models\\\" authors arXiv 2405.17067\"}"}
{"ts": "2026-08-10T06:56:53.669501+00:00", "level": "INFO", "logger": "mini_hermes", "event": "cassette_record", "taskName": null, "cassette_key": "804690de3607f1e64a0ac7c854c5e38f", "method": "POST", "url": "https://api.tavily.com/search", "status": 200}
{"ts": "2026-08-10T06:56:53.672445+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_result", "session_id": "exp-control-pilot-02-tokenization-r1", "taskName": null, "tool_name": "web_search", "ok": true, "duration_ms": 1379}
{"ts": "2026-08-10T06:56:53.677628+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_call", "session_id": "exp-control-pilot-02-tokenization-r1", "taskName": null, "tool_name": "web_search", "arguments_preview": "{\"max_results\": 5, \"query\": \"\\\"boundless byte pair encoding\\\" authors names 2504.00178\"}"}
{"ts": "2026-08-10T06:56:58.764149+00:00", "level": "INFO", "logger": "mini_hermes", "event": "cassette_record", "taskName": null, "cassette_key": "04eb110a82ecc44cddb62a361f67cd69", "method": "POST", "url": "https://api.tavily.com/search", "status": 200}
{"ts": "2026-08-10T06:56:58.766557+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_result", "session_id": "exp-control-pilot-02-tokenization-r1", "taskName": null, "tool_name": "web_search", "ok": true, "duration_ms": 2984}
{"ts": "2026-08-10T06:56:58.769151+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_call", "session_id": "exp-control-pilot-02-tokenization-r1", "taskName": null, "tool_name": "web_search", "arguments_preview": "{\"max_results\": 5, \"query\": \"\\\"tokenization falling short\\\" subword robustness authors Chai Fang 2406.11687\"}"}
{"ts": "2026-08-10T06:57:03.694053+00:00", "level": "INFO", "logger": "mini_hermes", "event": "cassette_record", "taskName": null, "cassette_key": "34c0f64c711c5f42ad9a912add7a1717", "method": "POST", "url": "https://api.tavily.com/search", "status": 200}
{"ts": "2026-08-10T06:57:03.696436+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_result", "session_id": "exp-control-pilot-02-tokenization-r1", "taskName": null, "tool_name": "web_search", "ok": true, "duration_ms": 4925}
{"ts": "2026-08-10T06:57:07.779761+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_call", "session_id": "exp-control-pilot-02-tokenization-r1", "taskName": null, "tool_name": "web_search", "arguments_preview": "{\"max_results\": 5, \"query\": \"arXiv 2405.17067 \\\"tokenization matters\\\" authors names\"}"}
{"ts": "2026-08-10T06:57:11.954516+00:00", "level": "INFO", "logger": "mini_hermes", "event": "cassette_record", "taskName": null, "cassette_key": "2dfa40dc598bff85e6c4fa22d14939b9", "method": "POST", "url": "https://api.tavily.com/search", "status": 200}
{"ts": "2026-08-10T06:57:11.956589+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_result", "session_id": "exp-control-pilot-02-tokenization-r1", "taskName": null, "tool_name": "web_search", "ok": true, "duration_ms": 4174}
{"ts": "2026-08-10T06:57:11.958651+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_call", "session_id": "exp-control-pilot-02-tokenization-r1", "taskName": null, "tool_name": "web_search", "arguments_preview": "{\"max_results\": 5, \"query\": \"\\\"how different tokenization algorithms impact LLMs\\\" arXiv 2511.03825 authors\"}"}
{"ts": "2026-08-10T06:57:14.034425+00:00", "level": "INFO", "logger": "mini_hermes", "event": "cassette_record", "taskName": null, "cassette_key": "2d926d033fd86e8c5b9f9126ddf42fde", "method": "POST", "url": "https://api.tavily.com/search", "status": 200}
{"ts": "2026-08-10T06:57:14.036372+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_result", "session_id": "exp-control-pilot-02-tokenization-r1", "taskName": null, "tool_name": "web_search", "ok": true, "duration_ms": 2076}
{"ts": "2026-08-10T06:58:06.310869+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_call", "session_id": "exp-control-pilot-02-tokenization-r1", "taskName": null, "tool_name": "terminal", "arguments_preview": "{\"command\": \"mkdir -p /home/lenovo/.mini-hermes/experiments/control/pilot-02-tokenization/rep1/work\"}"}
{"ts": "2026-08-10T06:58:06.373978+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_result", "session_id": "exp-control-pilot-02-tokenization-r1", "taskName": null, "tool_name": "terminal", "ok": true, "duration_ms": 61}
{"ts": "2026-08-10T06:59:59.095638+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_call", "session_id": "exp-control-pilot-02-tokenization-r1", "taskName": null, "tool_name": "write_file", "arguments_preview": "{\"path\": \"/home/lenovo/.mini-hermes/experiments/control/pilot-02-tokenization/rep1/work/EXTENDED_REFERENCES.md\", \"content\": \"# Extended References - P.2 Tokenization\\n\\n## References\\n\\n[1] Devlin, J."}
{"ts": "2026-08-10T06:59:59.097387+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_result", "session_id": "exp-control-pilot-02-tokenization-r1", "taskName": null, "tool_name": "write_file", "ok": true, "duration_ms": 0}
{"ts": "2026-08-10T07:00:02.289542+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_call", "session_id": "exp-control-pilot-02-tokenization-r1", "taskName": null, "tool_name": "read_file", "arguments_preview": "{\"path\": \"/home/lenovo/.mini-hermes/experiments/control/pilot-02-tokenization/rep1/work/EXTENDED_REFERENCES.md\"}"}
{"ts": "2026-08-10T07:00:02.291444+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_result", "session_id": "exp-control-pilot-02-tokenization-r1", "taskName": null, "tool_name": "read_file", "ok": true, "duration_ms": 0}
{"ts": "2026-08-10T07:00:13.590208+00:00", "level": "INFO", "logger": "mini_hermes", "event": "workflow_phase", "run_id": "exp-control-pilot-02-tokenization-r1", "taskName": null, "phase": "P1", "state": "contracted"}
{"ts": "2026-08-10T07:00:13.591920+00:00", "level": "INFO", "logger": "mini_hermes", "event": "tool_call", "session_id": "exp-control-pilot-02-tokenization-r1", "taskName": null, "tool_name": "gate_citation_check", "arguments_preview": "{\"workdir\": \"/home/lenovo/.mini-hermes/experiments/control/pilot-02-tokenization/rep1/work\", \"targets\": {\"year_threshold\": 2018, \"venues\": [\"arXiv\", \"NeurIPS\", \"ICML\", \"ICLR\", \"ACL\", \"EMNLP\", \"AAMAS\","}
{"ts": "2026-08-10T07:00:14.345344+00:00", "level": "INFO", "logger": "mini_hermes", "event": "cassette_record", "taskName": null, "cassette_key": "d2f8256b65a6f82b1450c127f87b1b26", "method": "GET", "url": "https://export.arxiv.org/api/query?id_list=1810.04805", "status": 200}
